Class Suffix,Label,Severity,Message
DIGITRUBBER_000135,warehouse clerk [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000642,butadiene rubber BR [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_17514,cyanide,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_50860,organic molecular entity,Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000030,information content entity,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33319,lanthanoid atom,Violation,Class is missing curation status (obo:IAO_0000114).
OBI_0000202,investigation agent role,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000009,surface of extrudate [imr],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000022,camera coordinate system [jade],Violation,Class is missing curation status (obo:IAO_0000114).
OBI_0002201,determination if assay will provide reliable results,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_72695,organic molecule,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_50803,nanoparticle,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33375,gadolinium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_32145,sodium hydroxide,Violation,Class is missing curation status (obo:IAO_0000114).
