Class Suffix,Label,Severity,Message
CHEBI_50795,nanostructure,Violation,Class is missing a German (de) label.
PMD_0020057,portion of platinum,Violation,Class is missing a German (de) label.
PMD_0020058,portion of cerium,Violation,Class is missing a German (de) label.
PMD_0010016,silver metal,Violation,Class is missing a German (de) label.
UO_0000003,time unit,Violation,Class is missing a German (de) label.
PMD_0000577,composite,Violation,Class is missing a German (de) label.
CHEBI_33337,actinium atom,Violation,Class is missing a German (de) label.
PMD_0010023,bioactive,Violation,Class is missing a German (de) label.
PMD_0020224,vacancy (crystal),Violation,Class is missing a German (de) label.
DIGITRUBBER_1000069,mixing recipe,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000038,hardness mean value [Arlanxeo],Violation,Class is missing a German (de) label.
DIGITRUBBER_000023,exterior orientation [jade],Violation,Class is missing a German (de) label.
PMD_0020078,portion of manganese,Violation,Class is missing a German (de) label.
