Class Suffix,Label,Severity,Message
PMD_0000888,polymer,Violation,Class is missing pav:lastUpdateOn.
PMD_0000849,mechanical property analyzing process,Violation,Class is missing pav:lastUpdateOn.
PMD_0000965,surface layer (fiat object part),Violation,Class is missing pav:lastUpdateOn.
PMD_0010099,biomedical material,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33348,tantalum atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0000790,refraction (optical),Violation,Class is missing pav:lastUpdateOn.
PMD_0020024,hydrogen bond,Violation,Class is missing pav:lastUpdateOn.
PMD_0001018,x-ray microanalysis,Violation,Class is missing pav:lastUpdateOn.
PMD_0000899,primary shaping,Violation,Class is missing pav:lastUpdateOn.
PMD_0090053,polychloropren,Violation,Class is missing pav:lastUpdateOn.
PMD_0000512,aggregate state,Violation,Class is missing pav:lastUpdateOn.
PMD_0000112,dielectric disposition,Violation,Class is missing pav:lastUpdateOn.
PMD_0000103,hardening,Violation,Class is missing pav:lastUpdateOn.
PATO_0001548,quality of a liquid [pato],Violation,Class is missing pav:lastUpdateOn.
BFO_0000026,one-dimensional spatial region,Violation,Class is missing pav:lastUpdateOn.
PMD_0020204,pore,Violation,Class is missing pav:lastUpdateOn.
CHEBI_17514,cyanide,Violation,Class is missing pav:lastUpdateOn.
PMD_0050029,urea formaldehyde,Violation,Class is missing pav:lastUpdateOn.
CHEBI_50860,organic molecular entity,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33319,lanthanoid atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0010006,chromium steel,Violation,Class is missing pav:lastUpdateOn.
OBI_0000202,investigation agent role,Violation,Class is missing pav:lastUpdateOn.
PMD_0020152,component,Violation,Class is missing pav:lastUpdateOn.
OBI_0002201,determination if assay will provide reliable results,Violation,Class is missing pav:lastUpdateOn.
CHEBI_72695,organic molecule,Violation,Class is missing pav:lastUpdateOn.
PMD_0050076,alumina matrix composite,Violation,Class is missing pav:lastUpdateOn.
PMD_0000940,spalling testing machine,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33387,neptunium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0050096,hydroxyapatite ceramic,Violation,Class is missing pav:lastUpdateOn.
PMD_0050072,titanium diboride ceramic,Violation,Class is missing pav:lastUpdateOn.
IAO_0000102,data about an ontology part,Violation,Class is missing pav:lastUpdateOn.
PMD_0000931,simulation method specification,Violation,Class is missing pav:lastUpdateOn.
PMD_0025004,alloy,Violation,Class is missing pav:lastUpdateOn.
PMD_0000566,coating by welding,Violation,Class is missing pav:lastUpdateOn.
PMD_0020063,portion of neon,Violation,Class is missing pav:lastUpdateOn.
BFO_0000011,spatiotemporal region,Violation,Class is missing pav:lastUpdateOn.
CHEBI_30513,antimony atom,Violation,Class is missing pav:lastUpdateOn.
CHEBI_38179,monocyclic heteroarene,Violation,Class is missing pav:lastUpdateOn.
OBI_0000387,cool function,Violation,Class is missing pav:lastUpdateOn.
PMD_0020132,size,Violation,Class is missing pav:lastUpdateOn.
PMD_0000537,brinell hardness,Violation,Class is missing pav:lastUpdateOn.
